1574146905578.0,0.113,-0.0086,0.0225,53.8415,36.7683,-55.6707
1574146905579.0,0.1029,0.0009,0.0225,51.8293,47.9268,-59.7561
1574146905580.0,0.0975,0.0094,0.0236,48.9024,46.1585,-63.1098
1574146905622.0,0.0979,0.0151,0.025,43.9634,30.9146,-64.8171
1574146905623.0,0.1097,0.0173,0.0295,37.6829,8.5976,-67.1951
1574146905624.0,0.1277,0.0206,0.0355,31.4634,-8.9634,-68.4756
1574146905625.0,0.1381,0.0256,0.0417,26.0366,-9.5732,-67.8659
1574146905667.0,0.1395,0.0288,0.043,20.8537,13.1707,-67.8659
1574146905668.0,0.1351,0.0278,0.0311,17.7439,52.1341,-67.3171
1574146905668.0,0.1232,0.028,0.0242,17.5,84.5732,-62.9878
1574146905669.0,0.1096,0.0328,0.0264,17.7439,88.9634,-56.6463
1574146905670.0,0.1001,0.0352,0.0317,17.439,70.122,-50.9146
1574146905712.0,0.1013,0.0353,0.0366,16.4024,41.5244,-48.1707
1574146905713.0,0.1175,0.0353,0.0436,14.939,13.2317,-45.2439
1574146905714.0,0.1327,0.035,0.0522,13.0488,-8.4756,-39.2683
1574146905715.0,0.1355,0.0324,0.0599,9.939,-17.378,-33.5976
1574146905757.0,0.1306,0.0269,0.0587,7.622,-9.3293,-32.0122
1574146905758.0,0.1249,0.0207,0.0486,6.3415,9.5732,-30.4878
1574146905759.0,0.1146,0.0183,0.0391,5.3049,26.6463,-26.7683
1574146905760.0,0.1008,0.0179,0.0394,4.0854,30.1829,-23.7195
1574146905760.0,0.1019,0.017,0.0459,1.5854,19.939,-23.4756
1574146905802.0,0.1188,0.019,0.0571,0.1829,5.5488,-23.7805
1574146905803.0,0.1298,0.0211,0.0687,-1.2805,-4.6341,-21.7683
1574146905803.0,0.1251,0.0173,0.0717,-5.061,-4.6951,-22.3171
1574146905804.0,0.1134,0.0108,0.0674,-8.4756,7.9878,-25.061
1574146905805.0,0.1108,0.0048,0.0578,-9.3902,22.7439,-26.3415
1574146905847.0,0.1129,0.0031,0.0468,-8.6585,27.0122,-25.8537
1574146905847.0,0.1119,0.0095,0.0451,-7.8049,15.9146,-24.3293
1574146905848.0,0.1154,0.0166,0.0515,-6.8902,-4.5732,-22.8049
1574146905892.0,0.1251,0.0164,0.0557,-6.9512,-23.7195,-20.6707
1574146905893.0,0.1334,0.012,0.0584,-7.2561,-35.2439,-17.7439
1574146905894.0,0.1351,0.0063,0.0593,-6.1585,-35.6707,-13.4146
1574146905895.0,0.133,0.0001,0.059,-3.4756,-28.1707,-8.4756
1574146905896.0,0.1366,-0.006,0.0525,-1.4024,-16.7073,-4.0244
1574146905897.0,0.136,-0.0084,0.0483,0.3049,-2.3171,-0.1829
1574146905937.0,0.1252,-0.009,0.0499,2.2561,10.7927,2.439
1574146905938.0,0.1158,-0.01,0.0514,3.2927,18.7805,0.6707
1574146905938.0,0.112,-0.0085,0.0516,3.9024,18.5366,-1.3415
1574146905939.0,0.1088,-0.0068,0.0509,4.0244,7.9268,-0.9146
1574146905982.0,0.109,-0.0087,0.0495,2.3171,-6.8293,-2.378
1574146905983.0,0.1135,-0.009,0.0518,-0.9756,-17.6829,-3.9024
1574146905984.0,0.1152,-0.0082,0.0556,-3.7805,-23.9024,-3.9024
1574146905985.0,0.1159,-0.0074,0.0539,-6.2805,-27.561,-5.6707
1574146905986.0,0.1164,-0.0078,0.0501,-7.622,-27.622,-7.2561
1574146906027.0,0.1142,-0.0091,0.0484,-7.3171,-26.5244,-8.2317
1574146906028.0,0.1132,-0.0079,0.0475,-5.7927,-26.6463,-8.5976
1574146906029.0,0.1168,-0.0058,0.0444,-3.7195,-29.878,-8.5366
1574146906029.0,0.1159,-0.0033,0.0411,-2.439,-34.6951,-9.4512
1574146906072.0,0.1147,-0.001,0.0435,-1.8293,-38.2317,-12.3171
1574146906072.0,0.1166,0.0031,0.0433,-1.7683,-39.3293,-15.1829
1574146906073.0,0.1195,0.0103,0.0457,-2.7439,-40.3049,-16.2805
1574146906073.0,0.1215,0.0164,0.0494,-3.7805,-43.2927,-14.0244
1574146906074.0,0.1224,0.0188,0.0527,-5.7317,-53.7195,-9.3293
1574146906116.0,0.1199,0.0195,0.0547,-8.1098,-71.0976,-3.7805
1574146906117.0,0.1198,0.0186,0.0511,-10.3659,-89.0854,0.8537
1574146906118.0,0.1299,0.0211,0.0448,-11.5244,-103.0488,5.3659
1574146906118.0,0.1549,0.0255,0.0329,-10.4878,-108.5976,12.8049
1574146906161.0,0.1902,0.0311,0.0182,-5.5488,-102.6829,20.7927
1574146906162.0,0.1921,0.0375,0.0229,-1.2805,-90.5488,30.2439
1574146906163.0,0.1598,0.0367,0.0339,-1.0366,-80.6707,34.3902
1574146906163.0,0.1321,0.0341,0.0389,0.7927,-67.6829,30.8537
1574146906164.0,0.1359,0.0331,0.043,4.6951,-63.7805,32.8659
1574146906206.0,0.1525,0.0312,0.0457,6.4024,-67.3781,45.122
1574146906207.0,0.1586,0.0331,0.0482,5.122,-69.8781,58.9634
1574146906208.0,0.1522,0.0361,0.0449,5.7927,-62.6829,67.0122
1574146906208.0,0.1438,0.0384,0.043,5.8537,-49.3293,71.7683
1574146906209.0,0.1464,0.0394,0.0377,4.6341,-35.5488,76.6463
1574146906251.0,0.1638,0.0373,0.0255,5.0,-23.4146,84.5122
1574146906252.0,0.164,0.033,0.0198,4.3293,-10.4268,92.8049
1574146906253.0,0.1433,0.0269,0.0209,4.0244,4.6951,96.5244
1574146906253.0,0.1229,0.021,0.0206,4.7561,24.3902,95.2439
1574146906297.0,0.115,0.0193,0.0186,3.6585,32.2561,95.3659
1574146906297.0,0.1128,0.0203,0.0227,0.9756,20.8537,96.8902
1574146906298.0,0.1201,0.0192,0.0266,-3.5366,-0.8537,95.7927
1574146906298.0,0.1217,0.0161,0.0269,-7.7439,-15.5488,91.5244
1574146906299.0,0.1144,0.0131,0.0248,-9.4512,-20.9756,87.3781
1574146906342.0,0.111,0.009,0.0186,-10.3659,-20.5488,82.439
1574146906343.0,0.1078,0.0065,0.0141,-10.3659,-14.8171,77.9878
1574146906344.0,0.0999,-0.0009,0.0131,-9.2683,-5.9146,73.8415
1574146906345.0,0.0929,-0.0114,0.0079,-11.0366,3.9634,66.8902
1574146906387.0,0.0876,-0.0164,0.0016,-13.7195,15.6098,58.1707
1574146906388.0,0.0897,-0.0162,-0.0019,-14.2073,23.8415,51.0976
1574146906389.0,0.0925,-0.0148,-0.001,-15.0,23.9634,46.1585
1574146906389.0,0.0876,-0.0146,0.0042,-18.2317,14.2073,40.9756
1574146906390.0,0.0884,-0.0217,0.006,-23.9024,0.8537,34.7561
1574146906432.0,0.0916,-0.0304,0.0068,-30.4268,-6.0366,27.439
1574146906433.0,0.0862,-0.0399,0.0071,-35.4878,-5.1829,21.6463
1574146906433.0,0.0831,-0.052,0.0003,-38.0488,2.0732,14.0854
1574146906434.0,0.085,-0.0596,-0.0042,-39.3293,12.9268,5.7317
1574146906476.0,0.0898,-0.0645,-0.0037,-40.4878,21.1585,-2.0122
1574146906477.0,0.0901,-0.0659,0.0005,-42.2561,23.4146,-10.6707
1574146906478.0,0.0883,-0.0648,0.0065,-44.0854,16.2195,-17.7439
1574146906478.0,0.0902,-0.0641,0.0139,-45.5488,3.3537,-24.8171
1574146906479.0,0.0923,-0.0637,0.0188,-47.3171,-11.0366,-30.6707
1574146906521.0,0.1015,-0.0669,0.0174,-49.2683,-23.1098,-34.2683
1574146906522.0,0.1122,-0.0724,0.0095,-52.1341,-26.5244,-36.4634
1574146906523.0,0.1115,-0.0747,0.0016,-53.9024,-21.0976,-37.439
1574146906523.0,0.111,-0.08,-0.0051,-53.7195,-10.4268,-39.2683
1574146906524.0,0.1155,-0.0847,-0.0062,-55.9146,3.5976,-43.0488
1574146906566.0,0.1143,-0.0843,-0.0003,-55.9146,14.939,-43.4146
1574146906567.0,0.1153,-0.0833,0.0059,-53.5366,16.4024,-42.1951
1574146906568.0,0.1245,-0.0824,0.0138,-51.5854,10.9756,-43.4756
1574146906568.0,0.1256,-0.0804,0.0206,-49.8781,4.0854,-43.7805
1574146906612.0,0.1248,-0.079,0.024,-46.4024,-1.7073,-41.0976
1574146906613.0,0.1293,-0.0784,0.0286,-43.2317,-3.1707,-38.2927
1574146906613.0,0.1343,-0.0767,0.0342,-40.061,0.9756,-35.122
1574146906614.0,0.1411,-0.0728,0.0378,-35.3659,14.6341,-31.4024
1574146906615.0,0.142,-0.067,0.0316,-31.0366,35.1829,-29.0854
1574146906657.0,0.1325,-0.0634,0.0179,-26.8902,54.8781,-27.7439
1574146906657.0,0.1288,-0.0643,0.0082,-24.3902,70.7927,-28.1707
1574146906658.0,0.1312,-0.0601,0.0082,-22.9878,84.939,-28.3537
1574146906659.0,0.1356,-0.0531,0.0126,-20.0,96.5244,-26.2805
1574146906702.0,0.1359,-0.0471,0.0176,-17.378,105.6707,-24.6951
1574146906747.0,0.1411,-0.045,0.0225,-16.4634,110.4878,-23.9024
1574146906792.0,0.1426,-0.0413,0.0322,-16.9512,112.561,-24.0854
1574146906792.0,0.1323,-0.039,0.0347,-18.9024,109.3902,-24.6341
1574146906793.0,0.1135,-0.0417,0.0268,-19.8171,106.0366,-26.5244
1574146906794.0,0.0968,-0.0439,0.0148,-16.8902,100.122,-29.0854
1574146906795.0,0.0966,-0.0525,0.0015,-12.8049,88.2927,-30.3049
1574146906795.0,0.1198,-0.0598,0.0072,-7.0732,62.8659,-28.9634
1574146906796.0,0.1663,-0.0562,0.0354,-8.0488,13.7195,-15.3659
1574146906797.0,0.1974,-0.0567,0.0512,-16.2195,-27.0122,-2.9878
1574146906797.0,0.181,-0.056,0.051,-17.1951,-17.2561,3.7195
1574146906798.0,0.1461,-0.0552,0.0457,-14.0244,17.6829,16.3415
1574146906837.0,0.1256,-0.0515,0.0478,-12.8659,41.8902,18.4146
1574146906838.0,0.1133,-0.0443,0.0508,-13.4146,46.4634,14.3293
1574146906839.0,0.097,-0.0449,0.0378,-10.7317,44.939,8.2317
1574146906839.0,0.0771,-0.0472,0.0223,-7.9878,40.6098,5.061
1574146906840.0,0.076,-0.0472,0.0225,-3.9634,19.3293,3.5366
1574146906841.0,0.0978,-0.0456,0.0316,-2.2561,-5.2439,3.5976
1574146906842.0,0.1201,-0.0413,0.0397,-2.8659,-17.561,6.2805
1574146906882.0,0.1297,-0.0343,0.0455,-0.7927,-10.8537,7.5
1574146906882.0,0.1298,-0.0306,0.0473,2.5,8.1707,6.0976
1574146906883.0,0.1288,-0.0298,0.0468,3.7805,25.9756,5.5488
1574146906884.0,0.1304,-0.0267,0.0481,4.5122,33.2317,6.0366
1574146906927.0,0.134,-0.0244,0.0509,4.2073,32.1341,6.8902
1574146906927.0,0.1322,-0.0248,0.0502,2.9878,30.8537,7.561
1574146906928.0,0.121,-0.0273,0.0454,2.378,33.6585,9.2073
1574146906929.0,0.1112,-0.0302,0.0359,1.9512,34.7561,10.2439
1574146906929.0,0.1086,-0.0298,0.032,2.5,34.3902,10.0
1574146906972.0,0.1077,-0.027,0.0341,3.3537,32.0732,9.7561
1574146906973.0,0.1064,-0.0244,0.0387,2.6829,27.0732,10.0
1574146906975.0,0.1072,-0.0246,0.0433,1.0366,22.1341,6.8902
1574146906976.0,0.1091,-0.0256,0.0466,-0.8537,19.4512,3.5976
1574146907017.0,0.1101,-0.0256,0.0472,-1.9512,19.4512,2.561
1574146907018.0,0.113,-0.0261,0.048,-2.0732,17.8659,1.0366
1574146907019.0,0.1202,-0.028,0.0476,-3.2927,11.7073,0.3049
1574146907019.0,0.1266,-0.0313,0.0441,-5.122,4.6341,1.1585
1574146907020.0,0.1286,-0.0321,0.0442,-5.8537,-1.2805,2.378
1574146907061.0,0.1254,-0.0339,0.0453,-6.0976,-4.3293,1.9512
1574146907062.0,0.1205,-0.0363,0.0458,-7.3171,-4.4512,0.3049
1574146907063.0,0.1176,-0.0357,0.0491,-7.8659,-2.561,0.3659
1574146907064.0,0.1173,-0.0345,0.049,-6.7683,0.122,1.6463
1574146907107.0,0.1159,-0.0349,0.0474,-6.1585,2.5,2.439
1574146907108.0,0.1127,-0.0349,0.046,-6.5854,3.2317,3.0488
1574146907108.0,0.1099,-0.0343,0.0454,-6.4634,2.561,2.622
1574146907109.0,0.1082,-0.0347,0.0447,-6.3415,0.7927,2.378
1574146907110.0,0.1082,-0.0341,0.0439,-6.2805,-1.0366,1.8902
1574146907152.0,0.1114,-0.0323,0.0421,-5.8537,-1.7073,1.0976
1574146907153.0,0.1183,-0.0334,0.0395,-4.878,-2.0122,0.5488
1574146907197.0,0.1262,-0.0344,0.0402,-3.9634,-3.8415,-0.2439
1574146907198.0,0.1288,-0.033,0.0425,-4.5732,-7.378,-1.3415
1574146907199.0,0.1248,-0.0317,0.043,-4.939,-6.8902,-2.8049
1574146907200.0,0.1205,-0.0306,0.0442,-4.3293,-2.6829,-3.1707
1574146907200.0,0.1204,-0.0308,0.0428,-2.7439,1.5854,-1.7073
1574146907201.0,0.1177,-0.0319,0.0395,-1.7683,4.5732,1.1585
1574146907202.0,0.114,-0.0322,0.0386,-0.6707,6.1585,2.1951
1574146907242.0,0.1132,-0.032,0.0393,0.8537,7.0732,1.5854
1574146907243.0,0.113,-0.0327,0.0399,2.0122,6.4634,2.0122
1574146907243.0,0.1127,-0.0319,0.0396,2.2561,5.6098,2.1341
1574146907244.0,0.1122,-0.0308,0.0403,3.4756,4.6951,0.3049
1574146907245.0,0.113,-0.031,0.0431,4.1463,2.8659,-1.8902
1574146907286.0,0.1165,-0.0304,0.0457,3.2927,-0.4268,-2.561
1574146907287.0,0.1201,-0.0285,0.0467,3.0488,-2.7439,-2.6829
1574146907288.0,0.1188,-0.0277,0.0485,3.1707,-2.439,-2.1951
1574146907288.0,0.1172,-0.0286,0.0475,3.1098,-0.3049,-2.378
1574146907331.0,0.1156,-0.0291,0.045,2.6829,1.2805,-2.0732
1574146907332.0,0.1143,-0.0294,0.0436,2.5,0.3659,-1.8902
1574146907333.0,0.1136,-0.0302,0.0445,1.6463,-2.5,-2.1951
1574146907333.0,0.1131,-0.0309,0.0453,-0.3659,-5.9146,-2.378
1574146907334.0,0.1149,-0.0309,0.0424,-1.8293,-8.1098,-3.0488
1574146907377.0,0.1154,-0.0311,0.0396,-1.9512,-8.7805,-3.7195
1574146907378.0,0.1167,-0.0314,0.0396,-2.5,-10.122,-4.6951
1574146907379.0,0.1198,-0.0319,0.041,-2.2561,-11.4024,-5.9756
1574146907380.0,0.121,-0.0328,0.0408,-3.5366,-12.2561,-5.8537
1574146907422.0,0.1196,-0.0316,0.0406,-3.8415,-9.8171,-6.1585
1574146907423.0,0.1207,-0.0308,0.0416,-2.8049,-5.7927,-5.4268
1574146907424.0,0.1224,-0.0314,0.04,-3.0488,-3.3537,-4.0854
1574146907425.0,0.119,-0.0319,0.0378,-2.8659,-1.1585,-2.9878
1574146907425.0,0.1173,-0.0303,0.0391,-1.5244,0.122,-2.7439
1574146907467.0,0.1194,-0.0305,0.0412,-0.7927,0.3659,-2.561
1574146907467.0,0.1204,-0.0317,0.0416,-1.3415,1.6463,-1.7073
1574146907468.0,0.1183,-0.0297,0.0421,-1.5854,3.7195,-1.1585
1574146907469.0,0.1175,-0.0283,0.0432,-0.7927,4.878,-1.7683
1574146907512.0,0.1182,-0.0294,0.0446,-2.2561,3.0488,-2.9878
1574146907514.0,0.117,-0.0301,0.0443,-4.2683,1.4634,-4.0854
1574146907515.0,0.1133,-0.0291,0.0454,-4.0854,2.3171,-4.7561
1574146907516.0,0.1139,-0.0283,0.0472,-3.4146,2.5,-5.0
1574146907517.0,0.1181,-0.0278,0.0471,-3.6585,0.5488,-4.6951
1574146907557.0,0.1196,-0.0289,0.0457,-4.878,-1.7683,-3.7195
1574146907558.0,0.1178,-0.0305,0.0422,-5.6098,-2.622,-3.8415
1574146907558.0,0.116,-0.0318,0.0392,-5.8537,-2.561,-4.2073
1574146907559.0,0.1168,-0.032,0.0377,-5.1829,-2.9878,-4.1463
1574146907560.0,0.1168,-0.0308,0.0372,-4.3293,-3.1707,-4.0244
1574146907602.0,0.1171,-0.0306,0.0383,-3.6585,-2.0122,-4.3293
1574146907603.0,0.1196,-0.0298,0.0408,-3.1707,-0.3049,-5.4878
1574146907603.0,0.1232,-0.0295,0.0425,-2.6829,1.5854,-6.1585
1574146907604.0,0.1244,-0.03,0.0445,-1.9512,3.9634,-6.5854
1574146907647.0,0.1206,-0.0319,0.0436,-1.5854,4.1463,-6.0976
1574146907648.0,0.114,-0.0338,0.0398,-1.7683,1.6463,-5.6098
1574146907648.0,0.1141,-0.0351,0.0383,-0.5488,-1.1585,-5.7927
1574146907649.0,0.1213,-0.0343,0.0388,0.7927,-2.1341,-4.7561
1574146907650.0,0.1227,-0.0323,0.0404,2.1951,-0.2439,-2.3171
1574146907692.0,0.1216,-0.0319,0.0416,1.5244,1.3415,-2.439
1574146907693.0,0.1223,-0.0322,0.0417,1.2195,6.3415,-3.8415
1574146907694.0,0.1218,-0.0326,0.0372,1.2805,12.8049,-2.8659
1574146907695.0,0.1177,-0.0328,0.0337,1.5854,17.439,-2.0732
1574146907736.0,0.1183,-0.0349,0.0356,3.4146,13.7805,-2.9268
1574146907737.0,0.1223,-0.0376,0.0396,2.561,5.6707,-3.2317
1574146907738.0,0.1252,-0.0368,0.0412,0.122,5.3659,-2.3171
1574146907738.0,0.1267,-0.0345,0.0428,0.1829,11.6463,-0.4878
1574146907739.0,0.1291,-0.0333,0.0486,0.6098,15.6707,1.9512
1574146907782.0,0.1258,-0.0303,0.0493,0.9146,19.3902,3.6585
1574146907782.0,0.1231,-0.0289,0.049,2.439,21.2805,5.7317
1574146907783.0,0.1194,-0.0275,0.0504,2.561,20.9146,6.5854
1574146907783.0,0.1124,-0.0271,0.0491,1.7683,18.0488,8.4756
1574146907827.0,0.1133,-0.0303,0.0455,1.2195,13.4756,10.061
1574146907827.0,0.1224,-0.0374,0.0405,0.6707,8.1098,11.9512
1574146907828.0,0.1284,-0.0401,0.0376,1.4024,7.2561,13.1707
1574146907829.0,0.1273,-0.0387,0.0378,4.6341,14.0854,10.5488
1574146907830.0,0.1202,-0.0396,0.0394,2.9878,28.3537,5.7927
1574146907872.0,0.1117,-0.0374,0.0387,0.122,40.5488,2.378
1574146907873.0,0.1058,-0.0336,0.0388,0.8537,49.0854,-1.1585
1574146907874.0,0.1031,-0.0306,0.0425,4.6341,56.0366,-0.7927
1574146907875.0,0.1066,-0.0276,0.0494,8.5366,55.3659,1.9512
1574146907875.0,0.1088,-0.0273,0.0527,7.3171,46.7073,7.0122
1574146907917.0,0.1113,-0.0234,0.0585,6.3415,37.9268,6.9512
1574146907918.0,0.1141,-0.0201,0.061,5.9756,38.1707,6.1585
1574146907919.0,0.1122,-0.0209,0.0557,4.4512,40.7317,7.9878
1574146907919.0,0.108,-0.0237,0.049,3.8415,37.8049,9.5732
1574146907962.0,0.1057,-0.0267,0.0515,4.939,29.5732,10.1829
1574146907963.0,0.1031,-0.0308,0.0593,5.7317,18.2927,10.122
1574146907964.0,0.1111,-0.0339,0.0533,4.3902,5.9756,7.8659
1574146907965.0,0.1206,-0.0334,0.049,3.7805,9.878,4.0854
1574146907966.0,0.1107,-0.0342,0.0551,6.2195,31.5854,5.4878
1574146908007.0,0.1064,-0.0353,0.0615,11.7683,53.0488,3.5366
1574146908008.0,0.1204,-0.0304,0.0601,15.3659,72.0732,-2.378
1574146908008.0,0.1247,-0.0237,0.0635,19.7561,98.8415,-3.5976
1574146908009.0,0.1116,-0.0279,0.0546,29.3902,132.561,-4.7561
1574146908052.0,0.09,-0.0336,0.0529,35.8537,156.2805,-7.7439
1574146908053.0,0.07,-0.0276,0.0661,38.2927,156.7073,-8.7195
1574146908054.0,0.0763,-0.024,0.0823,37.5,134.2683,-11.4634
1574146908055.0,0.0932,-0.0208,0.0917,30.8537,102.561,-11.2805
1574146908056.0,0.0969,-0.0206,0.1053,24.6341,73.4756,-4.1463
1574146908097.0,0.0893,-0.0181,0.1082,17.1341,52.8049,-3.4146
1574146908098.0,0.1045,-0.0196,0.1017,13.1098,30.9146,-3.9634
1574146908142.0,0.1163,-0.0306,0.0893,-0.061,-12.1951,0.7317
1574146908143.0,0.1059,-0.028,0.0833,-6.8902,-23.5976,-5.4878
1574146908144.0,0.1036,-0.0281,0.081,-0.3049,-2.0122,-4.4512
1574146908145.0,0.1076,-0.0297,0.0854,1.5854,7.378,-2.561
1574146908146.0,0.1064,-0.0244,0.089,1.4634,7.439,-1.6463
1574146908187.0,0.0983,-0.0219,0.0886,3.4146,9.5122,1.2805
1574146908188.0,0.0893,-0.0256,0.0875,3.2317,7.622,0.3049
1574146908189.0,0.0863,-0.0261,0.0867,1.2195,2.439,-2.0122
1574146908190.0,0.0894,-0.0261,0.0853,-0.4268,-2.8049,-1.3415
1574146908191.0,0.0914,-0.0272,0.0816,-1.2195,-3.7195,-0.7927
1574146908192.0,0.0935,-0.0289,0.077,-1.4024,1.4024,-1.7073
1574146908193.0,0.095,-0.028,0.0727,-1.7073,8.7195,-2.561
1574146908232.0,0.0936,-0.0268,0.0718,-0.1829,11.8293,-2.0122
1574146908233.0,0.096,-0.0277,0.0742,1.4634,7.7439,-1.9512
1574146908234.0,0.103,-0.0271,0.077,1.8293,2.1341,-1.3415
1574146908235.0,0.1019,-0.0242,0.0789,2.6829,0.9756,0.061
1574146908277.0,0.0953,-0.0231,0.0753,4.2683,3.5366,0.9146
1574146908278.0,0.0887,-0.0228,0.0692,4.3902,5.9756,0.3659
1574146908279.0,0.0805,-0.0217,0.0641,4.3293,6.0366,0.4268
1574146908280.0,0.0754,-0.0187,0.063,5.3049,5.4268,0.9146
1574146908322.0,0.0747,-0.0151,0.0596,6.0976,4.5122,1.4634
1574146908323.0,0.076,-0.0146,0.0528,6.4634,3.3537,1.5244
1574146908324.0,0.0845,-0.0186,0.0487,8.5976,1.0366,1.5854
1574146908325.0,0.0997,-0.0222,0.0496,11.9512,-2.0732,2.0122
1574146908326.0,0.112,-0.0229,0.0507,16.8293,-4.1463,3.3537
1574146908366.0,0.1216,-0.0247,0.0539,21.8293,-6.2805,5.9756
1574146908367.0,0.1327,-0.024,0.067,27.1341,-11.8293,10.122
1574146908368.0,0.1328,-0.019,0.0851,32.3171,-19.6951,12.561
1574146908368.0,0.1174,-0.0192,0.0903,32.1341,-21.7073,11.0366
1574146908369.0,0.1024,-0.0196,0.0917,28.3537,-17.1951,10.9756
1574146908412.0,0.1029,-0.0192,0.0963,26.5244,-14.878,12.9268
1574146908412.0,0.1093,-0.0181,0.0948,22.6829,-13.6585,14.1463
1574146908413.0,0.116,-0.0225,0.0939,17.0732,-7.1341,14.0854
1574146908413.0,0.1222,-0.0303,0.0915,12.1951,10.9756,11.8902
1574146908457.0,0.1168,-0.0335,0.0888,11.6463,32.622,13.3537
1574146908458.0,0.0966,-0.0332,0.0851,12.6829,50.3049,13.3537
1574146908459.0,0.0792,-0.0335,0.0847,12.378,61.0366,10.3659
1574146908460.0,0.0735,-0.0339,0.0889,10.1829,59.8781,9.2683
1574146908460.0,0.0755,-0.0295,0.0975,7.9878,52.439,8.7805
1574146908502.0,0.0862,-0.0244,0.1044,6.5244,48.1707,10.5488
1574146908502.0,0.0974,-0.0224,0.1006,4.6341,46.0976,13.9634
1574146908503.0,0.0963,-0.0221,0.0905,2.3171,50.8537,17.378
1574146908503.0,0.0884,-0.0248,0.0804,1.7073,62.8659,19.1463
1574146908546.0,0.0944,-0.03,0.0745,2.5,77.5,18.9634
1574146908547.0,0.1114,-0.0316,0.0816,6.2805,89.2683,17.9878
1574146908548.0,0.1107,-0.0283,0.09,8.9024,94.0854,18.4146
1574146908549.0,0.0932,-0.0272,0.0974,12.2561,100.061,19.6951
1574146908549.0,0.0784,-0.0252,0.1047,15.7317,103.9024,20.7317
1574146908592.0,0.0754,-0.0258,0.1082,13.5366,92.7439,20.5488
1574146908593.0,0.0778,-0.0276,0.1115,6.1585,72.9268,19.6951
1574146908594.0,0.0789,-0.0271,0.1132,1.8293,59.5122,17.561
1574146908595.0,0.0758,-0.0267,0.1127,1.6463,57.0732,16.0366
1574146908595.0,0.0762,-0.0273,0.1027,0.7317,59.6951,14.5732
1574146908637.0,0.0803,-0.0291,0.0922,0.7927,59.939,13.1707
1574146908638.0,0.0875,-0.0338,0.0876,1.2805,61.1585,11.1585
1574146908639.0,0.0849,-0.0323,0.0859,2.1951,69.4512,9.3902
1574146908639.0,0.0682,-0.0276,0.0892,6.7683,85.9756,7.622
1574146908682.0,0.0514,-0.0242,0.0975,13.1098,99.939,5.4878
1574146908683.0,0.0477,-0.0222,0.1049,15.122,97.8049,3.7805
1574146908684.0,0.0568,-0.0238,0.1103,12.622,80.7927,3.5976
1574146908685.0,0.0617,-0.0267,0.113,9.4512,64.7561,3.1098
1574146908685.0,0.0558,-0.0284,0.1124,9.1463,60.1829,1.6463
1574146908727.0,0.0464,-0.0272,0.1032,11.5244,64.5732,-0.4268
1574146908728.0,0.0502,-0.0257,0.0925,15.3659,65.2439,-3.4756
1574146908728.0,0.0582,-0.0266,0.0873,15.8537,55.7927,-5.061
